station,week,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,y
40,37,1960,0,1,0,4,3,2,1,2,1,3,6,7,0,5,2,4,3,2,1,3,3,0,1,0,2,0,0,0,0,0,0,0,0,46.2
40,38,1950,2,1,2,1,0,9,6,7,7,5,5,2,7,3,1,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30.8
40,39,1970,2,1,1,3,1,3,5,1,1,1,1,0,6,0,3,4,0,1,2,0,3,2,0,5,0,0,0,0,0,0,0,0,0,70.4
40,41,1948,1,1,0,3,0,7,7,0,4,11,8,2,6,3,6,2,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,50.8
40,44,1954,0,0,4,5,1,2,6,3,4,1,5,6,6,4,2,2,2,2,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,58.6
40,45,1872,0,5,5,2,3,4,9,14,15,8,10,6,13,8,12,7,9,4,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,120.0
40,46,1938,2,0,2,1,5,6,1,3,3,3,1,5,1,3,4,3,7,0,2,0,1,4,0,3,3,1,4,3,5,0,2,0,0,109.2
40,47,1992,0,0,2,0,2,0,4,0,2,1,0,2,0,4,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,39.6
40,48,1981,0,1,0,0,2,1,5,2,4,4,5,2,2,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0
40,49,1978,1,0,2,2,3,4,2,2,3,1,2,2,3,1,0,1,0,0,0,1,2,0,1,0,1,4,0,0,0,0,0,0,0,5.6
40,50,1949,0,0,0,5,1,4,2,5,1,2,4,6,2,2,0,4,4,2,5,3,1,1,1,0,1,4,3,2,2,0,0,0,0,73.4
40,51,1986,0,1,0,0,0,2,1,1,0,0,2,0,2,2,5,1,2,2,0,0,0,2,0,0,3,0,3,1,0,0,0,0,0,28.6
41,13,1916,10,13,11,18,14,12,4,2,5,4,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,34.0
41,15,1920,6,3,1,5,4,8,8,3,3,2,5,2,4,7,2,3,2,3,0,3,3,0,5,2,3,4,4,0,1,0,0,0,0,99.0
41,16,1861,4,1,7,2,8,14,19,8,10,15,12,5,19,8,4,4,0,3,0,0,2,1,4,1,0,3,1,0,0,0,0,0,0,139.0
41,17,1940,6,5,4,10,3,9,13,2,2,6,3,2,2,1,0,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,46.2
41,18,1974,4,0,0,7,2,5,2,2,1,0,1,4,3,0,4,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.8
41,19,1979,2,4,0,4,3,3,3,3,0,4,0,0,0,0,3,0,1,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,11.6
41,20,1938,6,5,9,5,2,4,4,7,4,5,5,2,0,7,5,0,1,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,26.2
41,21,1846,14,13,13,12,9,13,10,10,10,4,3,5,9,3,6,4,2,1,0,2,6,2,2,2,10,3,2,0,0,0,0,0,0,85.2
41,22,1848,3,6,9,11,11,7,5,8,14,8,14,16,15,11,5,12,0,2,0,0,0,2,0,0,1,6,2,0,0,0,0,0,0,70.6
41,23,1996,1,0,4,1,3,2,0,1,0,1,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
41,24,1901,2,9,5,9,4,4,8,12,7,6,1,5,7,10,5,3,0,1,1,0,0,1,0,1,4,4,3,3,0,0,0,0,0,62.6
41,26,1931,8,10,8,5,1,7,12,2,6,4,3,2,3,2,2,3,0,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,37.8
41,28,1862,14,14,13,13,7,12,9,2,10,4,3,11,14,6,5,6,0,0,0,5,1,2,1,0,0,0,0,2,0,0,0,0,0,50.0
41,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
41,31,1979,5,12,2,4,0,0,1,1,8,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6
41,32,1885,9,2,11,6,11,15,3,9,10,4,5,4,2,5,1,4,4,5,2,7,3,1,1,0,5,0,0,1,0,1,0,0,0,59.6
41,33,1863,3,13,11,14,11,14,7,6,13,14,8,7,15,5,2,2,0,1,0,2,3,0,1,0,0,0,1,0,0,0,0,0,0,71.6
41,35,1971,9,16,4,5,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
41,36,1892,10,5,9,20,6,8,8,3,8,4,5,7,10,7,2,2,0,0,2,2,0,2,0,0,1,1,1,0,0,1,0,0,0,38.2
41,37,1907,7,5,13,10,8,6,3,8,6,3,8,9,4,8,2,1,2,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,50.8
41,38,1838,15,9,16,14,19,6,14,4,9,10,22,8,7,4,7,3,1,1,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,30.8
41,39,1885,7,7,9,5,7,9,13,13,3,2,8,5,3,0,5,7,5,1,0,2,1,5,2,4,0,5,1,0,2,0,0,0,0,70.4
41,41,1865,4,5,7,9,2,3,10,3,7,14,14,11,13,5,9,7,4,4,4,1,1,2,1,1,3,3,2,2,0,0,0,0,0,76.0
41,44,1850,9,12,11,16,11,13,5,8,10,15,3,12,6,7,4,4,2,0,0,2,3,1,1,4,2,0,1,0,2,1,0,1,0,58.6
41,45,1684,16,20,16,11,18,10,29,22,24,17,19,18,22,19,8,12,8,3,0,2,6,3,5,5,9,3,4,1,1,1,0,0,0,120.0
41,46,1842,5,13,8,6,10,6,8,14,13,6,7,7,3,4,10,13,5,0,4,5,3,7,3,5,0,6,0,0,2,1,0,0,0,109.2
41,47,1908,9,5,5,12,8,13,6,6,9,2,10,8,3,5,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,38.6
41,48,1907,4,6,6,7,10,5,11,18,13,11,1,3,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
41,49,1899,7,9,11,5,8,6,13,11,4,10,7,3,2,4,2,1,0,1,0,3,3,1,3,1,2,0,0,0,0,0,0,0,0,67.2
41,50,1829,11,14,14,23,11,13,9,11,9,9,5,13,4,10,6,2,2,0,2,6,0,1,4,4,0,2,1,1,0,0,0,0,0,97.8
41,51,1940,1,0,5,1,9,6,2,8,6,3,5,3,7,0,2,3,5,0,2,0,1,1,0,1,1,3,1,0,0,0,0,0,0,35.8
42,13,1927,0,0,0,13,10,20,30,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,19.4
42,15,1903,0,0,0,14,2,14,24,12,5,17,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,8,1,0,0,0,66.6
42,16,1910,0,0,0,7,4,9,17,18,9,12,16,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,1,0,0,0,0,58.6
42,17,1935,0,0,0,12,2,10,8,7,8,13,4,0,0,0,0,0,0,0,0,0,0,2,0,4,3,3,0,0,5,0,0,0,0,89.2
42,18,1995,0,0,0,3,2,2,6,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2
42,19,1948,0,0,0,12,3,19,15,5,4,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13.1
42,20,1962,0,0,0,6,6,3,18,3,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4
42,21,1853,0,0,0,6,9,15,28,27,15,19,21,0,0,0,0,0,0,0,0,0,0,7,3,2,6,3,0,0,2,0,0,0,0,81.4
42,22,1898,0,0,0,5,4,17,29,21,7,18,11,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,40.6
42,23,1994,0,0,0,0,0,8,2,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,7.5
42,24,1931,0,0,0,4,8,8,23,4,4,7,11,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,2,0,0,0,0,69.2
42,26,1973,0,0,0,5,2,7,12,4,1,5,2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,47.6
42,28,1896,0,0,0,16,3,16,31,18,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,50.0
42,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42,31,1996,0,0,2,2,2,6,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
42,32,1900,0,0,0,7,5,20,25,20,5,9,6,0,0,0,0,0,0,0,0,0,0,6,1,6,2,0,0,0,4,0,0,0,0,70.0
42,33,1884,0,0,0,5,6,16,24,17,8,18,23,0,0,0,0,0,0,0,0,0,0,2,0,5,5,1,0,0,2,0,0,0,0,71.6
42,35,1999,0,0,0,2,0,8,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
42,36,1915,0,0,0,7,5,9,22,9,3,10,6,0,0,0,0,0,0,0,0,0,0,10,3,5,0,2,0,0,10,0,0,0,0,65.2
42,37,1911,0,0,0,5,2,6,12,19,8,21,8,0,0,0,0,0,0,0,0,0,0,4,5,8,1,0,0,0,6,0,0,0,0,50.8
42,38,1889,0,0,0,4,2,27,16,19,9,21,17,0,0,0,0,0,0,0,0,0,0,3,0,3,1,3,0,0,2,0,0,0,0,93.0
42,39,1941,0,0,0,1,2,10,19,12,3,7,8,0,0,0,0,0,0,0,0,0,0,1,0,2,6,2,0,0,2,0,0,0,0,36.2
42,41,1895,0,0,0,6,2,19,23,18,13,14,11,0,0,0,0,0,0,0,0,0,0,2,0,3,4,2,0,0,4,0,0,0,0,44.4
42,44,1874,0,0,0,12,7,20,42,11,10,15,9,0,0,0,0,0,0,0,0,0,0,3,4,0,6,1,0,0,2,0,0,0,0,49.6
42,45,1771,0,0,0,13,13,33,43,36,13,32,26,0,0,0,0,0,0,0,0,0,0,7,2,4,10,4,0,0,9,0,0,0,0,122.6
42,46,1912,0,0,0,8,10,9,15,16,12,11,10,0,0,0,0,0,0,0,0,0,0,2,1,1,6,0,0,0,3,0,0,0,0,52.0
42,47,1927,0,0,0,3,3,13,11,13,7,15,9,0,0,0,0,0,0,0,0,0,0,4,2,3,3,0,0,0,3,0,0,0,0,46.2
42,48,1945,0,0,0,7,3,9,17,12,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,1,0,0,0,0,5.2
42,49,1934,0,0,0,12,10,12,16,6,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,6,0,0,0,0,46.8
42,50,1908,0,0,0,4,5,10,21,10,11,13,10,0,0,0,0,0,0,0,0,0,0,6,3,4,3,4,0,0,3,1,0,0,0,90.0
42,51,1975,0,0,0,3,2,7,8,6,2,5,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,23.4
43,13,1923,12,12,11,10,9,11,7,4,3,3,2,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4
43,15,1937,8,7,6,3,2,2,6,5,2,7,2,6,6,2,2,1,3,0,0,1,1,1,0,2,3,1,0,0,0,0,0,0,0,66.6
43,16,1914,2,3,2,1,3,6,3,10,13,10,9,4,4,10,6,0,7,0,0,2,0,4,0,1,1,0,0,1,0,0,0,0,0,58.6
43,17,1936,1,5,7,13,18,8,6,2,6,3,3,2,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.0
43,18,1974,5,0,8,3,2,6,1,0,4,6,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2
43,19,1991,3,3,1,7,3,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13.1
43,20,1919,4,2,5,12,8,4,10,10,7,6,6,4,3,5,3,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,50.4
43,21,1831,7,19,6,17,16,17,7,19,14,3,8,5,2,7,0,3,12,8,1,0,5,2,2,2,0,3,0,0,0,0,0,0,0,81.4
43,22,1860,13,13,5,12,4,9,4,6,16,5,9,18,10,10,9,5,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,40.6
43,23,1978,2,3,9,3,1,1,4,5,2,1,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.5
43,24,1898,5,5,4,12,10,14,8,14,3,5,4,6,8,2,5,2,3,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,69.2
43,26,1939,15,6,9,4,7,9,7,2,2,6,1,2,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12.6
43,28,1832,14,45,15,16,13,13,6,5,11,12,3,8,7,6,0,2,0,1,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,75.4
43,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
43,31,1978,5,11,5,2,0,1,1,4,1,1,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
43,32,1888,22,10,13,7,8,7,11,6,5,5,4,4,1,1,3,2,0,3,0,3,0,2,1,1,2,1,2,4,0,0,0,0,0,95.3
43,33,1873,11,12,9,3,9,8,11,6,3,14,6,11,8,11,4,2,1,0,0,5,0,1,1,2,2,0,0,3,0,0,0,0,0,74.5
43,35,1978,6,3,3,5,5,3,0,3,3,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
43,36,1879,3,12,13,12,7,11,9,8,13,5,2,5,2,6,1,1,0,1,0,2,1,2,3,1,3,4,4,2,2,2,0,0,0,76.0
43,37,1892,9,12,16,10,7,9,6,6,14,8,12,2,4,0,0,0,3,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,13.0
43,38,1845,11,12,11,20,11,13,13,9,7,13,10,7,10,4,1,0,2,5,0,1,0,3,2,1,3,1,1,0,0,0,0,0,0,54.6
43,39,1904,5,1,13,11,8,11,6,6,2,7,8,2,2,2,3,1,4,5,3,2,0,2,2,0,4,0,0,1,1,0,0,0,0,68.8
43,41,1882,8,4,7,8,8,6,13,10,5,13,13,6,7,6,2,6,2,1,0,3,0,0,2,1,0,1,2,0,0,0,0,0,0,44.4
43,44,1821,8,9,12,16,24,20,16,17,16,17,3,10,5,5,3,0,2,0,0,0,3,0,2,0,3,0,2,0,0,2,0,0,0,69.6
43,45,1652,15,12,19,24,20,16,15,22,21,19,21,28,24,25,14,11,8,4,3,3,3,5,5,4,10,5,2,3,0,1,2,0,0,222.0
43,46,1826,8,12,4,9,13,12,11,17,11,13,1,3,3,4,6,8,5,2,6,3,3,1,7,5,5,7,6,1,0,2,2,0,0,272.3
43,47,1861,10,4,10,14,11,5,4,9,5,12,5,6,0,35,6,6,5,0,0,0,1,0,3,2,1,1,0,0,0,0,0,0,0,39.7
43,48,1855,13,15,9,6,15,11,9,12,12,17,19,11,1,1,3,1,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,21.6
43,49,1909,3,10,6,6,4,14,14,8,4,5,1,4,4,2,5,2,2,0,0,2,0,2,0,1,2,3,2,1,0,0,0,0,0,62.0
43,50,1830,3,11,7,9,9,12,5,12,7,12,11,12,10,10,8,3,4,2,1,5,1,3,7,6,0,4,7,4,1,0,0,0,0,115.9
43,51,1916,4,5,1,5,4,7,7,10,5,5,5,5,4,11,5,2,0,0,2,0,0,5,4,1,1,1,1,0,0,0,0,0,0,60.0
44,13,1923,17,4,13,7,14,11,6,4,4,1,1,3,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25.2
44,15,1934,4,5,7,4,2,4,3,9,6,1,3,5,5,2,2,2,4,2,1,0,2,1,1,0,0,4,1,2,0,0,0,0,0,72.9
44,16,1903,2,1,6,6,7,7,7,4,18,7,13,4,2,10,4,3,6,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,69.7
44,17,1935,10,3,3,7,4,13,8,5,6,7,2,4,1,0,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.7
44,18,1987,6,1,1,1,3,1,1,2,1,1,0,0,2,0,0,0,2,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,25.5
44,19,1988,1,4,5,3,1,1,1,2,0,0,0,3,0,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,33.5
44,20,1925,2,2,4,10,6,5,7,9,14,6,6,3,2,7,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.4
44,21,1862,5,10,9,13,5,13,12,15,11,4,12,5,6,3,4,4,5,3,1,2,3,0,0,2,1,2,2,0,2,0,0,0,0,81.4
44,22,1860,10,12,5,6,12,7,10,11,5,13,14,10,12,3,7,5,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,36.3
44,23,1983,2,4,0,6,2,1,4,2,0,4,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
44,24,1880,8,14,1,7,9,14,18,7,8,7,9,3,4,4,4,0,1,3,0,4,2,3,0,2,3,1,0,0,0,0,0,0,0,68.5
44,26,1932,3,10,9,7,3,6,10,11,10,2,0,3,3,2,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.3
44,28,1879,14,8,6,12,10,7,9,9,8,11,10,9,5,2,6,2,2,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,79.3
44,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44,31,1974,5,6,7,6,5,2,0,0,1,2,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1
44,32,1888,7,13,4,7,14,9,3,8,10,7,9,5,3,2,3,3,1,3,3,0,0,1,1,1,1,0,4,4,2,0,0,0,0,95.3
44,33,1862,6,5,9,10,6,5,11,11,8,12,17,10,13,7,5,1,0,2,0,3,3,0,2,2,1,1,0,0,3,1,0,0,0,74.5
44,35,1981,3,2,6,4,3,0,4,9,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
44,36,1895,4,4,12,13,8,10,6,7,8,7,4,4,4,7,0,5,1,4,0,0,3,3,2,0,1,0,3,1,0,0,0,0,0,93.7
44,37,1889,11,5,10,13,16,10,7,10,5,6,5,4,7,8,2,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.4
44,38,1844,8,13,9,16,13,9,14,5,9,8,13,15,4,10,1,5,5,2,3,1,2,1,3,1,0,1,0,1,0,0,0,0,0,50.5
44,39,1905,10,4,9,7,4,4,5,11,5,7,4,2,7,4,1,4,4,4,2,1,2,0,0,4,2,3,0,1,0,0,0,0,0,65.0
44,41,1893,10,3,10,6,7,12,4,8,7,8,10,7,5,5,4,2,1,1,2,0,0,4,1,2,0,2,0,2,0,0,0,0,0,38.7
44,44,1834,11,16,16,24,14,12,10,21,9,6,3,7,7,2,2,3,1,0,4,3,0,2,1,1,0,0,3,0,4,0,0,0,0,73.0
44,45,1684,18,9,11,29,11,10,20,22,19,29,16,22,22,8,20,16,1,3,5,3,7,2,9,5,7,0,5,2,1,0,0,0,0,207.3
44,46,1823,9,8,10,4,7,10,8,10,9,9,10,8,11,2,1,4,7,4,3,4,8,5,5,9,11,4,6,1,2,3,1,0,0,272.3
44,47,1860,7,43,6,5,10,12,4,10,9,11,8,4,0,2,1,8,3,7,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,39.7
44,48,1884,11,8,5,8,13,10,10,10,18,11,12,10,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,21.6
44,49,1912,7,7,10,8,11,11,13,7,1,6,0,1,2,1,2,0,0,0,1,0,0,3,0,1,5,1,0,0,4,2,0,0,0,62.0
44,50,1846,9,6,10,7,12,6,9,10,16,6,5,15,5,8,6,2,3,6,1,0,3,3,6,1,5,8,1,0,1,0,0,0,0,185.7
44,51,1936,4,2,3,2,4,5,2,7,11,6,7,4,0,3,2,5,0,1,2,2,0,2,3,0,0,1,1,1,0,0,0,0,0,63.8
45,13,1945,0,0,0,1,2,7,9,29,4,5,10,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,26.6
45,15,1948,0,0,0,1,9,6,15,7,9,5,5,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,0,0,0,0,0,0,76.2
45,16,1920,0,0,0,0,7,8,21,21,13,7,11,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,68.2
45,17,1869,0,0,0,8,6,19,26,31,5,11,13,0,0,0,0,0,0,0,0,0,0,5,6,4,6,0,0,0,7,0,0,0,0,112.6
45,18,1912,0,0,0,2,4,10,19,20,4,16,15,0,0,0,0,0,0,0,0,0,0,5,3,1,4,0,0,0,1,0,0,0,0,109.8
45,19,1933,0,0,0,2,7,7,21,12,4,14,8,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,2,0,0,0,0,34.4
45,20,1961,0,0,0,5,12,4,12,12,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.4
45,21,1894,0,0,0,7,13,19,22,18,8,13,12,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,4,1,0,0,0,69.8
45,22,1911,0,0,0,4,9,10,16,22,8,10,15,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,8,0,0,0,0,60.0
45,23,1992,0,0,0,0,0,7,6,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,12.8
45,24,1934,0,0,0,2,9,10,14,9,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,8,2,0,0,0,88.8
45,26,1976,0,0,0,0,6,1,7,11,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,34.0
45,28,1869,0,0,0,12,22,26,18,35,5,6,8,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,7,0,0,0,0,64.8
45,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,31,1995,3,1,2,0,2,2,5,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.8
45,32,1953,0,0,0,1,4,12,6,12,2,6,5,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,2,0,0,0,0,36.8
45,33,1940,0,0,0,3,5,5,17,12,0,2,19,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,0,5,0,0,0,0,49.4
45,35,2004,0,0,0,0,2,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8
45,36,1987,0,0,0,3,0,2,9,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,16.0
45,37,1936,0,0,0,0,6,6,15,20,7,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,38.4
45,38,1875,0,0,0,1,9,23,14,33,19,6,22,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,9,0,0,0,0,64.2
45,39,1941,0,0,0,2,5,5,14,17,6,4,10,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,4,0,0,0,0,33.4
45,41,1882,0,0,0,4,8,9,26,25,9,12,23,0,0,0,0,0,0,0,0,0,0,2,5,2,3,0,0,0,6,0,0,0,0,77.4
45,44,1916,0,0,0,4,12,14,14,18,9,6,15,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,0,39.6
45,45,1836,0,0,0,1,13,29,31,38,14,7,29,0,0,0,0,0,0,0,0,0,0,4,2,3,5,0,0,0,4,0,0,0,0,73.6
45,46,1911,0,0,0,3,10,9,7,19,4,7,18,0,0,0,0,0,0,0,0,0,0,6,2,1,4,0,0,0,15,0,0,0,0,78.8
45,47,1921,0,0,0,1,4,13,14,14,6,12,14,0,0,0,0,0,0,0,0,0,0,2,3,2,5,0,0,0,5,0,0,0,0,65.2
45,48,1909,0,0,0,1,9,14,23,28,7,8,8,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,1,0,0,0,0,19.4
45,49,1959,0,0,0,8,4,9,12,10,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.0
45,50,1927,0,0,0,5,11,11,12,18,2,14,10,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,37.4
45,51,1978,0,0,0,2,2,3,6,6,3,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,5,0,0,0,0,14.4
46,13,1972,0,0,0,11,4,9,8,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8
46,15,1928,0,0,0,2,2,10,23,24,0,7,10,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,1,1,0,0,0,82.4
46,16,1906,0,0,0,4,4,7,8,16,0,21,29,0,0,0,0,0,0,0,0,0,0,1,4,3,0,4,0,0,6,3,0,0,0,162.6
46,17,1925,0,0,0,2,5,5,27,14,0,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,17.8
46,18,1925,0,0,0,10,3,9,20,28,0,9,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,71.6
46,19,1902,0,0,0,6,8,11,35,27,0,10,13,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,58.2
46,20,1965,0,0,0,6,1,8,8,14,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,28.8
46,21,1855,0,0,0,11,10,26,28,36,0,12,13,0,0,0,0,0,0,0,0,0,0,3,5,1,4,2,0,0,8,2,0,0,0,102.0
46,22,1915,0,0,0,9,4,9,17,25,0,19,11,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,0,0,0,0,33.2
46,23,2002,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,1.4
46,24,1920,0,0,0,10,4,4,24,15,0,11,15,0,0,0,0,0,0,0,0,0,0,1,2,4,3,1,0,0,2,0,0,0,0,68.8
46,26,1973,0,0,0,1,3,12,10,8,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
46,28,1884,0,0,0,3,7,36,26,18,0,9,12,0,0,0,0,0,0,0,0,0,0,5,5,3,7,0,0,0,1,0,0,0,0,94.0
